GID,SIFRA_KO,BROJ,POVRSINA
"1489","316580",759/1,612.000000000000000
"1490","316580",760/1,647.000000000000000
"1491","316580",760/2,810.000000000000000
"1492","316580",757/1,616.000000000000000
"1493","316580","758",624.000000000000000
"1494","316580",764/2,726.000000000000000
"1495","316580",764/1,738.000000000000000
"1496","316580",766/7,802.000000000000000
"1497","316580",766/3,516.000000000000000
"1498","316580",761/1,135.000000000000000
"1499","316580",277/5,633.000000000000000
"1500","316580",259/16,2389.000000000000000
"1501","316580",281/31,119.000000000000000
"1502","316580","282",510.000000000000000
"1503","316580",281/5,614.000000000000000
"1504","316580",281/4,746.000000000000000
"1505","316580",281/3,618.000000000000000
"1506","316580",281/7,513.000000000000000
"1507","316580",281/6,813.000000000000000
"1508","316580",281/12,522.000000000000000
"1509","316580",281/10,29.000000000000000
"1510","316580",281/11,618.000000000000000
"1511","316580",281/30,4024.000000000000000
"1512","316580","207",2084.000000000000000
"1513","316580","295",259.000000000000000
"1514","316580","292",331.000000000000000
"1515","316580",298/9,19.000000000000000
"1516","316580",298/8,19.000000000000000
"1517","316580",298/7,19.000000000000000
"1518","316580",298/6,20.000000000000000
"1519","316580",298/5,19.000000000000000
"1520","316580",298/4,18.000000000000000
"1521","316580",298/3,20.000000000000000
"1522","316580",298/18,19.000000000000000
"1523","316580",298/10,18.000000000000000
"1524","316580",298/17,17.000000000000000
"1525","316580",298/16,19.000000000000000
"1526","316580",298/15,17.000000000000000
"1527","316580",298/14,18.000000000000000
"1528","316580",298/13,17.000000000000000
"1529","316580",298/12,17.000000000000000
"1530","316580",298/11,17.000000000000000
"1531","316580",208/3,153.000000000000000
"1532","316580",195/2,537.000000000000000
"1533","316580",187/2,1635.000000000000000
"1534","316580",186/4,3317.000000000000000
"1535","316580",186/2,5062.000000000000000
"1536","316580","194",204.000000000000000
"1537","316580","283",880.000000000000000
"1538","316580",753/2,3738.000000000000000
"1539","316580","168",625.000000000000000
"1540","316580","170",113.000000000000000
"1541","316580","265",761.000000000000000
"1542","316580","266",1187.000000000000000
"1543","316580",281/19,394.000000000000000
"1544","316580",281/15,508.000000000000000
"1545","316580",755/2,1540.000000000000000
"1546","316580",281/24,706.000000000000000
"1547","316580","1152",1810.000000000000000
"1548","316580",1155/1,2851.000000000000000
"1549","316580","1109",11100.000000000000000
"1550","316580","1100",143.000000000000000
"1551","316580",1099/2,174.000000000000000
"1552","316580",1454/1,4541.000000000000000
"1553","316580",1454/4,1583.000000000000000
"1554","316580","1455",5093.000000000000000
"1555","316580","1456",3219.000000000000000
"1556","316580","1439",3012.000000000000000
"1557","316580","1438",6226.000000000000000
"1558","316580","1418",655.000000000000000
"1559","316580","1417",488.000000000000000
"1560","316580",1445a,1701.000000000000000
"1561","316580","1446",432.000000000000000
"1562","316580","2120",4251.000000000000000
"1563","316580",1404/2,653.000000000000000
"1564","316580",1404/1,91022.000000000000000
"1565","316580","1416",377.000000000000000
"1566","316580","1415",209.000000000000000
"1567","316580","1937",313.000000000000000
"1568","316580","1859",202.000000000000000
"1569","316580","1992",241.000000000000000
"1570","316580","1989",674.000000000000000
"1571","316580","1938",243.000000000000000
"1572","316580","1981",281.000000000000000
"1573","316580","1978",401.000000000000000
"1574","316580",1170/1,5526.000000000000000
"1575","316580",1843/2,3.000000000000000
"1576","316580",1879/2,17.000000000000000
"1577","316580",2030/3,95.000000000000000
"1578","316580",2030/1,17566.000000000000000
"1579","316580","1952",180.000000000000000
"1580","316580",1951/2,32.000000000000000
"1581","316580","1932",1118.000000000000000
"1582","316580","1933",315.000000000000000
"1583","316580","2004",385.000000000000000
"1584","316580","1998",1345.000000000000000
"1585","316580","1956",518.000000000000000
"1586","316580",1953/1,47.000000000000000
"1587","316580",1623/2,10.000000000000000
"1588","316580",1628/2,35.000000000000000
"1589","316580","1631",43.000000000000000
"1590","316580",1624/1,170.000000000000000
"1591","316580",1624/2,67.000000000000000
"1592","316580",1622/2,110.000000000000000
"1593","316580",1622/3,132.000000000000000
"1594","316580",2102/1,4953.000000000000000
"1595","316580","2107",498.000000000000000
"1596","316580","1656",70.000000000000000
"1597","316580",1751/2,141.000000000000000
"1598","316580",1770/15,49.000000000000000
"1599","316580",2108/2,1088.000000000000000
"1600","316580",1770/5,834.000000000000000
"1601","316580",1670/19,627.000000000000000
"1602","316580","2090",446.000000000000000
"1603","316580","1735",910.000000000000000
"1604","316580",1776/22,52.000000000000000
"1605","316580",1776/13,571.000000000000000
"1606","316580",1776/21,136.000000000000000
"1607","316580",1776/20,516.000000000000000
"1608","316580",1776/11,70.000000000000000
"1609","316580",1776/2,1284.000000000000000
"1610","316580",1776/10,533.000000000000000
"1611","316580","2083",825.000000000000000
"1612","316580","2084",332.000000000000000
"1613","316580","2080",460.000000000000000
"1614","316580",1781/1,833.000000000000000
"1615","316580",2076/2,474.000000000000000
"1616","316580","1706",270.000000000000000
"1617","316580","1979",303.000000000000000
"1618","316580","1940",481.000000000000000
"1619","316580",1546/3,1649.000000000000000
"1620","316580","1922",2567.000000000000000
"1621","316580","1923",660.000000000000000
"1622","316580","1865",1558.000000000000000
"1623","316580","1866",398.000000000000000
"1624","316580","1976",972.000000000000000
"1625","316580","1977",595.000000000000000
"1626","316580","1955",916.000000000000000
"1627","316580","1957",2579.000000000000000
"1628","316580",1834/2,1214.000000000000000
"1629","316580",1851/2,869.000000000000000
"1630","316580","1856",277.000000000000000
"1631","316580",1855/1,589.000000000000000
"1632","316580",1855/3,69.000000000000000
"1633","316580","1850",1534.000000000000000
"1634","316580",1837/1,3390.000000000000000
"1635","316580",1845/2,26.000000000000000
"1636","316580",1847/2,36.000000000000000
"1637","316580",1843/1,301.000000000000000
"1638","316580","2091",971.000000000000000
"1639","316580",1776/18,46.000000000000000
"1640","316580",2108/1,1367.000000000000000
"1641","316580","2105",866.000000000000000
"1642","316580","1667",853.000000000000000
"1643","316580",1763/5,33.000000000000000
"1644","316580","2106",637.000000000000000
"1645","316580","1662",327.000000000000000
"1646","316580",1773/7,1010.000000000000000
"1647","316580",1776/8,84.000000000000000
"1648","316580",1738/1,346.000000000000000
"1649","316580",1738/2,79.000000000000000
"1650","316580",1739/1,437.000000000000000
"1651","316580",1738/5,296.000000000000000
"1652","316580",1740/1,502.000000000000000
"1653","316580","1703",364.000000000000000
"1654","316580",1773/17,690.000000000000000
"1655","316580",2124/4,47.000000000000000
"1656","316580",1695/2,97.000000000000000
"1657","316580",2076/3,1373.000000000000000
"1658","316580","1724",716.000000000000000
"1659","316580","1722",865.000000000000000
"1660","316580",1721/1,817.000000000000000
"1661","316580",1723/2,571.000000000000000
"1662","316580",1720/1,696.000000000000000
"1663","316580",1778/2,85.000000000000000
"1664","316580","1780",127.000000000000000
"1665","316580",2076/1,3278.000000000000000
"1666","316580","254",951.000000000000000
"1667","316580","1726",422.000000000000000
"1668","316580","1975",787.000000000000000
"1669","316580",1974/2,162.000000000000000
"1670","316580",1172/1,1360.000000000000000
"1671","316580","250",2677.000000000000000
"1672","316580","1924",337.000000000000000
"1673","316580","1815",944.000000000000000
"1674","316580","1479",698.000000000000000
"1675","316580","1480",578.000000000000000
"1676","316580","1481",809.000000000000000
"1677","316580","1482",901.000000000000000
"1678","316580",1622/1,76.000000000000000
"1679","316580","1621",167.000000000000000
"1680","316580",1626/3,105.000000000000000
"1681","316580",1626/4,582.000000000000000
"1682","316580","1625",1086.000000000000000
"1683","316580",1626/5,472.000000000000000
"1684","316580",1626/1,10.000000000000000
"1685","316580",1633/3,913.000000000000000
"1686","316580",1633/1,937.000000000000000
"1687","316580",1633/2,917.000000000000000
"1688","316580",1628/1,716.000000000000000
"1689","316580",1632/1,242.000000000000000
"1690","316580","1614",99.000000000000000
"1691","316580",1632/2,13.000000000000000
"1692","316580","1613",454.000000000000000
"1693","316580",1766/3,938.000000000000000
"1694","316580",2108/3,1356.000000000000000
"1695","316580",1747/4,288.000000000000000
"1696","316580",1741/1,547.000000000000000
"1697","316580",1776/12,257.000000000000000
"1698","316580","1749",662.000000000000000
"1699","316580","1750",281.000000000000000
"1700","316580",1738/4,3731.000000000000000
"1701","316580",1740/2,30.000000000000000
"1702","316580","2089",1744.000000000000000
"1703","316580",1776/3,804.000000000000000
"1704","316580",1776/15,650.000000000000000
"1705","316580",1665/1,2318.000000000000000
"1706","316580",1773/16,762.000000000000000
"1707","316580",1680/1,256.000000000000000
"1708","316580","2081",1316.000000000000000
"1709","316580",1681/1,836.000000000000000
"1710","316580","1699",244.000000000000000
"1711","316580",1725/1,560.000000000000000
"1712","316580",1723/1,194.000000000000000
"1713","316580",1723/3,26.000000000000000
"1714","316580",1725/2,5.000000000000000
"1715","316580",1727/3,19.000000000000000
"1716","316580","1714",436.000000000000000
"1717","316580",1727/2,595.000000000000000
"1718","316580","2077",90.000000000000000
"1719","316580",1717/1,83.000000000000000
"1720","316580",1717/2,1182.000000000000000
"1721","316580",1727/1,508.000000000000000
"1722","316580",1721/2,29.000000000000000
"1723","316580",2030/4,232.000000000000000
"1724","316580","1929",428.000000000000000
"1725","316580","1930",182.000000000000000
"1726","316580","1925",185.000000000000000
"1727","316580","1904",1648.000000000000000
"1728","316580","1928",634.000000000000000
"1729","316580","1931",375.000000000000000
"1730","316580","1832",3045.000000000000000
"1731","316580","1881",4813.000000000000000
"1732","316580","1875",783.000000000000000
"1733","316580","244",424.000000000000000
"1734","316580","1864",76.000000000000000
"1735","316580","1972",583.000000000000000
"1736","316580",1634/1,3973.000000000000000
"1737","316580",1572/1,394.000000000000000
"1738","316580","1573",558.000000000000000
"1739","316580",1576/1,1061.000000000000000
"1740","316580",1578/3,12.000000000000000
"1741","316580",1578/2,15.000000000000000
"1742","316580",1578/1,552.000000000000000
"1743","316580",1577/4,271.000000000000000
"1744","316580","1608",265.000000000000000
"1745","316580","1609",826.000000000000000
"1746","316580",1601/1,739.000000000000000
"1747","316580",1601/2,17.000000000000000
"1748","316580",1697/1,882.000000000000000
"1749","316580",1657/2,25.000000000000000
"1750","316580",1664/2,47.000000000000000
"1751","316580","1743",788.000000000000000
"1752","316580",1709/3,31.000000000000000
"1753","316580",1710/2,56.000000000000000
"1754","316580",1710/1,498.000000000000000
"1755","316580","1702",41.000000000000000
"1756","316580","1701",232.000000000000000
"1757","316580",1663/2,60.000000000000000
"1758","316580",1663/1,253.000000000000000
"1759","316580","2087",2533.000000000000000
"1760","316580",1736/2,1652.000000000000000
"1761","316580",1709/2,101.000000000000000
"1762","316580",1698/5,21.000000000000000
"1763","316580",1664/3,112.000000000000000
"1764","316580","2088",1667.000000000000000
"1765","316580",1776/14,989.000000000000000
"1766","316580","1746",766.000000000000000
"1767","316580","2035",370.000000000000000
"1768","316580",1700/1,337.000000000000000
"1769","316580","2079",3693.000000000000000
"1770","316580",1680/3,193.000000000000000
"1771","316580","1685",493.000000000000000
"1772","316580","2096",2598.000000000000000
"1773","316580","2093",608.000000000000000
"1774","316580",1700/2,20.000000000000000
"1775","316580",1698/2,6.000000000000000
"1776","316580",1687/2,231.000000000000000
"1777","316580",1782/2,13.000000000000000
"1778","316580",1720/3,49.000000000000000
"1779","316580","2034",120.000000000000000
"1780","316580","2036",494.000000000000000
"1781","316580","2037",401.000000000000000
"1782","316580","1973",413.000000000000000
"1783","316580",1546/2,1671.000000000000000
"1784","316580","243",98.000000000000000
"1785","316580","242",320.000000000000000
"1786","316580","228",167.000000000000000
"1787","316580","219",381.000000000000000
"1788","316580","268",252.000000000000000
"1789","316580","273",263.000000000000000
"1790","316580",277/2,4121.000000000000000
"1791","316580",1170/2,422.000000000000000
"1792","316580",277/4,217.000000000000000
"1793","316580","1927",344.000000000000000
"1794","316580","236",27.000000000000000
"1795","316580","235",31.000000000000000
"1796","316580","234",68.000000000000000
"1797","316580","1642",1973.000000000000000
"1798","316580",1640/1,1869.000000000000000
"1799","316580",1600/4,45.000000000000000
"1800","316580",1773/6,865.000000000000000
"1801","316580",1773/5,868.000000000000000
"1802","316580",1773/4,559.000000000000000
"1803","316580",1580/6,369.000000000000000
"1804","316580","1639",205.000000000000000
"1805","316580","1567",1274.000000000000000
"1806","316580",1610/2,1436.000000000000000
"1807","316580",1600/3,79.000000000000000
"1808","316580",1600/2,644.000000000000000
"1809","316580","1599",612.000000000000000
"1810","316580","1636",259.000000000000000
"1811","316580",1600/1,49.000000000000000
"1812","316580","1742",532.000000000000000
"1813","316580","1692",1543.000000000000000
"1814","316580",1696/3,978.000000000000000
"1815","316580",1696/1,1335.000000000000000
"1816","316580",1773/12,769.000000000000000
"1817","316580",1713/3,92.000000000000000
"1818","316580",1713/1,1906.000000000000000
"1819","316580",1665/2,112.000000000000000
"1820","316580","1694",2021.000000000000000
"1821","316580","1690",8023.000000000000000
"1822","316580","1691",3238.000000000000000
"1823","316580","1693",2100.000000000000000
"1824","316580",1773/11,731.000000000000000
"1825","316580",1697/2,173.000000000000000
"1826","316580",1776/7,715.000000000000000
"1827","316580",1773/13,365.000000000000000
"1828","316580","2038",1044.000000000000000
"1829","316580","2040",2256.000000000000000
"1830","316580","2048",796.000000000000000
"1831","316580","2062",366.000000000000000
"1832","316580","2070",300.000000000000000
"1833","316580","2058",825.000000000000000
"1834","316580","1684",177.000000000000000
"1835","316580",1698/3,412.000000000000000
"1836","316580","2023",1068.000000000000000
"1837","316580","2022",435.000000000000000
"1838","316580",2030/2,168.000000000000000
"1839","316580",1682/2,512.000000000000000
"1840","316580",1682/1,526.000000000000000
"1841","316580",1492/1,10348.000000000000000
"1842","316580",1496/2,60.000000000000000
"1843","316580","230",157.000000000000000
"1844","316580","232",119.000000000000000
"1845","316580","229",42.000000000000000
"1846","316580","227",269.000000000000000
"1847","316580","1874",670.000000000000000
"1848","316580","1819",405.000000000000000
"1849","316580","1822",494.000000000000000
"1850","316580","1823",1886.000000000000000
"1851","316580","1824",106.000000000000000
"1852","316580","226",427.000000000000000
"1853","316580","1831",351.000000000000000
"1854","316580","231",514.000000000000000
"1855","316580","1635",167.000000000000000
"1856","316580",1574/3,1306.000000000000000
"1857","316580",1594/3,969.000000000000000
"1858","316580",1594/6,120.000000000000000
"1859","316580","1649",1543.000000000000000
"1860","316580","1641",253.000000000000000
"1861","316580",1652/1,4898.000000000000000
"1862","316580","1650",138.000000000000000
"1863","316580","1604",1182.000000000000000
"1864","316580",1773/14,770.000000000000000
"1865","316580",1680/2,311.000000000000000
"1866","316580","1686",335.000000000000000
"1867","316580",1687/1,491.000000000000000
"1868","316580",1733/2,4.000000000000000
"1869","316580",1733/3,7.000000000000000
"1870","316580",1734/1,848.000000000000000
"1871","316580","1732",276.000000000000000
"1872","316580",1731/2,13.000000000000000
"1873","316580",1731/1,352.000000000000000
"1874","316580","1730",413.000000000000000
"1875","316580",1729/2,19.000000000000000
"1876","316580",1729/1,60.000000000000000
"1877","316580",1733/9,12.000000000000000
"1878","316580",1784/2,49.000000000000000
"1879","316580",1784/3,24.000000000000000
"1880","316580",1733/7,4.000000000000000
"1881","316580",1781/3,3.000000000000000
"1882","316580","1777",131.000000000000000
"1883","316580",1733/6,3.000000000000000
"1884","316580","2027",119.000000000000000
"1885","316580","2075",1784.000000000000000
"1886","316580","1728",465.000000000000000
"1887","316580",1716/1,284.000000000000000
"1888","316580",1716/2,28.000000000000000
"1889","316580",1715/2,6.000000000000000
"1890","316580","2033",981.000000000000000
"1891","316580","2032",500.000000000000000
"1892","316580",1681/2,77.000000000000000
"1893","316580",1842/2,16.000000000000000
"1894","316580",1837/2,151.000000000000000
"1895","316580",1838/1,271.000000000000000
"1896","316580","1786",3218.000000000000000
"1897","316580","1785",1027.000000000000000
"1898","316580","1788",483.000000000000000
"1899","316580",1805/1,1354.000000000000000
"1900","316580",1805/2,64.000000000000000
"1901","316580",1974/1,395.000000000000000
"1902","316580","1920",2167.000000000000000
"1903","316580","1466",3629.000000000000000
"1904","316580",1483/3,14571.000000000000000
"1905","316580",1483/8,523.000000000000000
"1906","316580",1483/4,942.000000000000000
"1907","316580","1531",443.000000000000000
"1908","316580","1825",291.000000000000000
"1909","316580","1820",205.000000000000000
"1910","316580",769/5,1427.000000000000000
"1911","316580",769/4,714.000000000000000
"1912","316580","1826",353.000000000000000
"1913","316580",1658/1,8162.000000000000000
"1914","316580",1645/3,486.000000000000000
"1915","316580","1659",2394.000000000000000
"1916","316580",1594/1,1258.000000000000000
"1917","316580",1594/7,808.000000000000000
"1918","316580",1572/2,481.000000000000000
"1919","316580",1576/3,708.000000000000000
"1920","316580",1576/2,770.000000000000000
"1921","316580","1914",498.000000000000000
"1922","316580","1537",660.000000000000000
"1923","316580","1535",484.000000000000000
"1924","316580","1534",962.000000000000000
"1925","316580","1536",822.000000000000000
"1926","316580",1483/5,3050.000000000000000
"1927","316580","762",868.000000000000000
"1928","316580","763",683.000000000000000
"1929","316580","1967",920.000000000000000
"1930","316580",766/6,629.000000000000000
"1931","316580",759/3,49.000000000000000
"1932","316580","1913",533.000000000000000
"1933","316580","1912",506.000000000000000
"1934","316580",1483/6,3014.000000000000000
"1935","316580","221",70.000000000000000
"1936","316580","218",1306.000000000000000
"1937","316580",1833/2,2496.000000000000000
"1938","316580",1834/1,1314.000000000000000
"1939","316580",1851/1,2941.000000000000000
"1940","316580",1852/2,3917.000000000000000
"1941","316580",1852/1,1473.000000000000000
"1942","316580",1854/1,1348.000000000000000
"1943","316580",1854/3,84.000000000000000
"1944","316580",1854/2,182.000000000000000
"1945","316580",1844/2,12.000000000000000
"1946","316580",1842/1,95.000000000000000
"1947","316580",1841/2,23.000000000000000
"1948","316580",1733/8,7.000000000000000
"1949","316580",1841/1,107.000000000000000
"1950","316580",1840/1,207.000000000000000
"1951","316580","233",22.000000000000000
"1952","316580","240",1354.000000000000000
"1953","316580","238",368.000000000000000
"1954","316580",237/2,5.000000000000000
"1955","316580",759/2,335.000000000000000
"1956","316580",766/8,135.000000000000000
"1957","316580","1799",689.000000000000000
"1958","316580","1540",4407.000000000000000
"1959","316580",1542/1,7587.000000000000000
"1960","316580",237/1,152.000000000000000
"1961","316580","1926",247.000000000000000
"1962","316580","2122",3350.000000000000000
"1963","316580",1574/2,491.000000000000000
"1964","316580",1759/1,118.000000000000000
"1965","316580",1590/1,2516.000000000000000
"1966","316580",1658/9,1115.000000000000000
"1967","316580",1640/2,96.000000000000000
"1968","316580",1651/1,2872.000000000000000
"1969","316580",1594/2,1159.000000000000000
"1970","316580",1594/4,193.000000000000000
"1971","316580",1758/5,163.000000000000000
"1972","316580","1596",587.000000000000000
"1973","316580","1595",796.000000000000000
"1974","316580","1592",890.000000000000000
"1975","316580",1651/2,243.000000000000000
"1976","316580",259/10,283.000000000000000
"1977","316580",259/11,289.000000000000000
"1978","316580",212/17,376.000000000000000
"1979","316580",1172/2,41.000000000000000
"1980","316580","1462",5854.000000000000000
"1981","316580","260",844.000000000000000
"1982","316580",215/3,92.000000000000000
"1983","316580",263/2,517.000000000000000
"1984","316580",259/12,770.000000000000000
"1985","316580",215/1,114.000000000000000
"1986","316580",259/1,1891.000000000000000
"1987","316580",278/3,1587.000000000000000
"1988","316580",259/17,1629.000000000000000
"1989","316580","2045",339.000000000000000
"1990","316580","2044",261.000000000000000
"1991","316580","2047",1102.000000000000000
"1992","316580",1845/1,1100.000000000000000
"1993","316580",1839/2,1230.000000000000000
"1994","316580","1846",1018.000000000000000
"1995","316580",1839/4,5.000000000000000
"1996","316580","2021",280.000000000000000
"1997","316580","2020",1222.000000000000000
"1998","316580","2074",1574.000000000000000
"1999","316580","2072",856.000000000000000
"2000","316580",1844/1,92.000000000000000
"2001","316580",1839/1,1455.000000000000000
"2002","316580","2049",421.000000000000000
"2003","316580",1839/3,56.000000000000000
"2004","316580",255/8,243.000000000000000
"2005","316580",255/4,724.000000000000000
"2006","316580","2073",538.000000000000000
"2007","316580",1634/4,245.000000000000000
"2008","316580",1589/3,820.000000000000000
"2009","316580",1589/1,757.000000000000000
"2010","316580",1759/2,744.000000000000000
"2011","316580",1594/5,37.000000000000000
"2012","316580",1590/2,333.000000000000000
"2013","316580",1589/4,57.000000000000000
"2014","316580",1602/1,1095.000000000000000
"2015","316580",1602/2,48.000000000000000
"2016","316580","1603",6201.000000000000000
"2017","316580",1580/1,3493.000000000000000
"2018","316580","1598",3062.000000000000000
"2019","316580",1658/6,2907.000000000000000
"2020","316580",1580/11,709.000000000000000
"2021","316580",1580/12,816.000000000000000
"2022","316580","2085",1134.000000000000000
"2023","316580","2092",3161.000000000000000
"2024","316580","2071",1687.000000000000000
"2025","316580","2116",761.000000000000000
"2026","316580",2111/3,1415.000000000000000
"2027","316580","2113",2088.000000000000000
"2028","316580",2112/2,704.000000000000000
"2029","316580",1194/2,3655.000000000000000
"2030","316580","1543",3044.000000000000000
"2031","316580",281/33,19.000000000000000
"2032","316580","1884",3738.000000000000000
"2033","316580",256/2,1927.000000000000000
"2034","316580",256/5,834.000000000000000
"2035","316580","2061",443.000000000000000
"2036","316580","2060",558.000000000000000
"2037","316580","2059",153.000000000000000
"2038","316580","2050",1036.000000000000000
"2039","316580","2051",853.000000000000000
"2040","316580","1996",1883.000000000000000
"2041","316580",1838/2,9.000000000000000
"2042","316580",1833/1,1819.000000000000000
"2043","316580","2064",1643.000000000000000
"2044","316580","1789",738.000000000000000
"2045","316580","2017",1372.000000000000000
"2046","316580","1579",941.000000000000000
"2047","316580","1581",746.000000000000000
"2048","316580",1756/5,175.000000000000000
"2049","316580",1756/4,284.000000000000000
"2050","316580",1757/5,1459.000000000000000
"2051","316580",1757/4,976.000000000000000
"2052","316580",1752/6,157.000000000000000
"2053","316580",1751/1,9.000000000000000
"2054","316580",1748/2,244.000000000000000
"2055","316580",1756/6,225.000000000000000
"2056","316580",1761/1,420.000000000000000
"2057","316580",1647/1,1786.000000000000000
"2058","316580",1647/2,1945.000000000000000
"2059","316580",1645/1,922.000000000000000
"2060","316580",1645/2,1152.000000000000000
"2061","316580",1758/4,877.000000000000000
"2062","316580",1757/6,146.000000000000000
"2063","316580",1756/1,12.000000000000000
"2064","316580",1756/2,9.000000000000000
"2065","316580",1758/2,154.000000000000000
"2066","316580","1661",394.000000000000000
"2067","316580",1589/2,94.000000000000000
"2068","316580",1588/3,33.000000000000000
"2069","316580",1588/2,259.000000000000000
"2070","316580",2115/1,196.000000000000000
"2071","316580","1584",742.000000000000000
"2072","316580","1582",799.000000000000000
"2073","316580",1580/7,780.000000000000000
"2074","316580",1657/1,180.000000000000000
"2075","316580",1771/1,680.000000000000000
"2076","316580",2115/2,305.000000000000000
"2077","316580",1771/4,141.000000000000000
"2078","316580",1758/3,841.000000000000000
"2079","316580",1773/3,495.000000000000000
"2080","316580","1538",786.000000000000000
"2081","316580",264/1,1972.000000000000000
"2082","316580",264/2,1085.000000000000000
"2083","316580",263/1,5350.000000000000000
"2084","316580","798",3052.000000000000000
"2085","316580",212/21,402.000000000000000
"2086","316580",1533/3,34.000000000000000
"2087","316580",281/32,134.000000000000000
"2088","316580",1908/2,606.000000000000000
"2089","316580",212/15,533.000000000000000
"2090","316580",212/1,9417.000000000000000
"2091","316580",213/1,10212.000000000000000
"2092","316580","1848",1961.000000000000000
"2093","316580",1847/1,351.000000000000000
"2094","316580",256/4,557.000000000000000
"2095","316580",256/1,634.000000000000000
"2096","316580",256/3,652.000000000000000
"2097","316580","2065",1052.000000000000000
"2098","316580",2067/6,126.000000000000000
"2099","316580","2068",405.000000000000000
"2100","316580",2052/1,363.000000000000000
"2101","316580",2052/2,65.000000000000000
"2102","316580","2013",680.000000000000000
"2103","316580","2009",1206.000000000000000
"2104","316580","2007",770.000000000000000
"2105","316580","1646",1162.000000000000000
"2106","316580",1664/1,1592.000000000000000
"2107","316580",1664/4,1407.000000000000000
"2108","316580",1695/1,403.000000000000000
"2109","316580",1695/5,151.000000000000000
"2110","316580",1695/4,249.000000000000000
"2111","316580","1688",1131.000000000000000
"2112","316580","1676",1437.000000000000000
"2113","316580","1674",7996.000000000000000
"2114","316580",1773/1,71.000000000000000
"2115","316580",1773/2,210.000000000000000
"2116","316580",1670/5,918.000000000000000
"2117","316580",1670/7,811.000000000000000
"2118","316580",1658/2,864.000000000000000
"2119","316580",1580/8,46.000000000000000
"2120","316580",1586/3,648.000000000000000
"2121","316580","1679",382.000000000000000
"2122","316580","1678",205.000000000000000
"2123","316580",1670/11,744.000000000000000
"2124","316580",1756/3,439.000000000000000
"2125","316580",1758/1,44.000000000000000
"2126","316580",1757/3,223.000000000000000
"2127","316580",1757/1,11.000000000000000
"2128","316580",1762/1,216.000000000000000
"2129","316580",1762/3,798.000000000000000
"2130","316580",1762/2,1345.000000000000000
"2131","316580",1769/3,38.000000000000000
"2132","316580",1770/8,20.000000000000000
"2133","316580",213/3,347.000000000000000
"2134","316580","1900",394.000000000000000
"2135","316580",212/10,402.000000000000000
"2136","316580",281/2,385.000000000000000
"2137","316580",281/9,662.000000000000000
"2138","316580",281/8,607.000000000000000
"2139","316580","267",117.000000000000000
"2140","316580",212/12,272.000000000000000
"2141","316580",212/39,1128.000000000000000
"2142","316580",212/9,386.000000000000000
"2143","316580","276",842.000000000000000
"2144","316580","1901",16180.000000000000000
"2145","316580","1899",483.000000000000000
"2146","316580",275/1,655.000000000000000
"2147","316580",2067/7,136.000000000000000
"2148","316580","2015",212.000000000000000
"2149","316580",2067/5,259.000000000000000
"2150","316580",2067/1,994.000000000000000
"2151","316580","2011",411.000000000000000
"2152","316580","2010",1532.000000000000000
"2153","316580",2067/3,32.000000000000000
"2154","316580",2067/2,194.000000000000000
"2155","316580",2069/2,124.000000000000000
"2156","316580","2056",107.000000000000000
"2157","316580","2055",132.000000000000000
"2158","316580",2069/1,816.000000000000000
"2159","316580","1790",704.000000000000000
"2160","316580","2057",121.000000000000000
"2161","316580",255/5,505.000000000000000
"2162","316580",255/6,336.000000000000000
"2163","316580","2042",183.000000000000000
"2164","316580","1804",707.000000000000000
"2165","316580",1670/10,2147.000000000000000
"2166","316580",1668/2,886.000000000000000
"2167","316580","1669",667.000000000000000
"2168","316580",1670/1,708.000000000000000
"2169","316580",1670/8,773.000000000000000
"2170","316580",1670/9,644.000000000000000
"2171","316580",1670/6,239.000000000000000
"2172","316580",1670/2,110.000000000000000
"2173","316580",1658/3,184.000000000000000
"2174","316580",1658/4,2428.000000000000000
"2175","316580",1658/5,944.000000000000000
"2176","316580",1658/8,1101.000000000000000
"2177","316580",1658/7,492.000000000000000
"2178","316580",1658/13,49.000000000000000
"2179","316580",1658/10,1039.000000000000000
"2180","316580",1658/12,474.000000000000000
"2181","316580","1564",73270.000000000000000
"2182","316580",1756/10,26.000000000000000
"2183","316580",1586/4,85.000000000000000
"2184","316580",1770/7,249.000000000000000
"2185","316580",1770/1,638.000000000000000
"2186","316580",1760/1,1107.000000000000000
"2187","316580",1760/3,427.000000000000000
"2188","316580",1762/4,53.000000000000000
"2189","316580",1756/9,784.000000000000000
"2190","316580",1753/2,1523.000000000000000
"2191","316580",1753/5,227.000000000000000
"2192","316580",1585/2,20.000000000000000
"2193","316580",1670/12,769.000000000000000
"2194","316580",1771/8,29.000000000000000
"2195","316580",1757/2,177.000000000000000
"2196","316580",1770/9,19.000000000000000
"2197","316580",1761/2,540.000000000000000
"2198","316580","125",1834.000000000000000
"2199","316580",946/3,25.000000000000000
"2200","316580",946/4,29.000000000000000
"2201","316580","594",320.000000000000000
"2202","316580","923",114.000000000000000
"2203","316580","941",1522.000000000000000
"2204","316580","620",320.000000000000000
"2205","316580","130",369.000000000000000
"2206","316580","592",324.000000000000000
"2207","316580","129",182.000000000000000
"2208","316580",946/5,27.000000000000000
"2209","316580","126",378.000000000000000
"2210","316580","97",603.000000000000000
"2211","316580","98",695.000000000000000
"2212","316580","96",26.000000000000000
"2213","316580","99",2015.000000000000000
"2214","316580","95",57.000000000000000
